document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
relative_contribution,2888,los peces,tp,24.0,µg/L,4,high,
assessment_of_methane,2939,grosse fuchskuhle ne,chla,32.3,µg/L,4,high,
biodiversity_of_constructed,2942,dn2,chla,43.2,mg/m^3,4,high,
biodiversity_of_constructed,2943,dn3-a,chla,27.2,mg/m^3,4,high,
biodiversity_of_constructed,2944,dn3-b,chla,34.8,mg/m^3,4,high,
biodiversity_of_constructed,2945,dn3-c,chla,136.1,mg/m^3,4,high,
biodiversity_of_constructed,2946,dn3-d,chla,82.6,mg/m^3,4,high,
biodiversity_of_constructed,2947,dn4,chla,67.8,mg/m^3,4,high,
biodiversity_of_constructed,2948,dn5,chla,149.9,mg/m^3,4,high,
biodiversity_of_constructed,2949,hs2-1,chla,30.8,mg/m^3,4,high,
assessment_of_methane,2940,grosse fuchskuhle sw,chla,32.0,µg/L,4,high,
impact_of_macrophytes,2627,trbr,tp,0.384,mg/L,5,high,
relative_contribution,2887,lacillo,tp,23.0,µg/L,4,high,
relative_contribution,2885,el payon,tp,56.0,µg/L,4,high,
prairie_wetland,2825,tataryn2,tp,82.0,µg/L,6,high,
prairie_wetland,2826,toderian,tp,96.0,µg/L,6,high,
daphnia_diversity,100,motta,max_depth,4.0,m,3,high,
prairie_wetland,2828,wilk,tp,106.0,µg/L,6,high,
daphnia_diversity,99,martignana,max_depth,5.3,m,3,high,
production_of_fish,2830,226 ne,tp,5.5,µg/L,6,high,
daphnia_diversity,98,forche,max_depth,3.2,m,3,high,
production_of_fish,2832,alinen mustajarvi,tp,39.0,µg/L,6,high,
daphnia_diversity,97,cascina ronchetto,max_depth,4.8,m,3,high,
production_of_fish,2834,haukilampi,tp,23.0,µg/L,6,high,
production_of_fish,2835,horkkajarvi,tp,115.0,µg/L,6,high,
production_of_fish,2836,iso-mustajarvi,tp,20.0,µg/L,6,high,
production_of_fish,2837,karhujarvi,tp,148.0,µg/L,6,high,
daphnia_diversity,96,cascina pavarini,max_depth,5.6,m,3,high,
production_of_fish,2839,marion,tp,246.0,µg/L,6,high,
production_of_fish,2840,small spectacles,tp,140.0,µg/L,6,high,
daphnia_diversity,95,cascina mortara,max_depth,5.6,m,3,high,
prairie_wetland,2824,tataryn1,tp,36.0,µg/L,6,high,
daphnia_diversity,94,bosco valloni,max_depth,3.0,m,3,high,
prairie_wetland,2823,sorrell,tp,78.0,µg/L,6,high,
prairie_wetland,2821,smith1,tp,78.0,µg/L,6,high,
daphnia_diversity,109,san giorgio,max_depth,4.4,m,3,high,
daphnia_diversity,108,sabbie,max_depth,1.4,m,3,high,
physical-chemical_influences,2805,white river #2 s,tp,3.2,mg/L,9,high,
daphnia_diversity,107,s. mariamaddalena,max_depth,1.8,m,3,high,
prairie_wetland,2807,hines,tp,637.0,µg/L,6,high,
prairie_wetland,2809,hood1,tp,44.0,µg/L,6,high,
daphnia_diversity,105,pescaroli ovest,max_depth,5.9,m,3,high,
prairie_wetland,2811,johanson,tp,293.0,µg/L,6,high,
prairie_wetland,2812,johanson,tp,71.0,µg/L,7,high,
prairie_wetland,2813,penner,tp,83.0,µg/L,7,high,
daphnia_diversity,104,pescaroli est,max_depth,5.5,m,3,high,
daphnia_diversity,103,pastore iv,max_depth,3.2,m,3,high,
prairie_wetland,2816,reinson,tp,608.0,µg/L,6,high,
daphnia_diversity,102,pastore iii,max_depth,6.3,m,3,high,
prairie_wetland,2818,rowein,tp,266.0,µg/L,6,high,
prairie_wetland,2819,rowein,tp,162.0,µg/L,7,high,
daphnia_diversity,101,pastore i,max_depth,5.8,m,3,high,
prairie_wetland,2822,smith2,tp,199.0,µg/L,6,high,
production_of_fish,2843,wishart,tp,5.0,µg/L,6,high,
productivity_and_depth,2844,bolger,tp,48.7,µg/L,4,high,
productivity_and_depth,2845,cranberry,tp,33.0,µg/L,4,high,
relationships_between_fish,2868,lily,tp,148.0,mg/L,6,high,
relationships_between_fish,2869,lowes,tp,40.0,mg/L,6,high,
relationships_between_fish,2870,melton constable,tp,154.0,mg/L,6,high,
relationships_between_fish,2871,pedham,tp,165.0,mg/L,6,high,
relationships_between_fish,2872,saham,tp,490.0,mg/L,6,high,
relationships_between_fish,2873,salhouse little,tp,76.0,mg/L,6,high,
relationships_between_fish,2874,scottow,tp,72.0,mg/L,6,high,
relationships_between_fish,2875,selbrigg,tp,35.0,mg/L,6,high,
relationships_between_fish,2876,stradsett,tp,166.0,mg/L,6,high,
relationships_between_fish,2877,strumpshaw,tp,174.0,mg/L,6,high,
relationships_between_fish,2878,upton,tp,32.0,mg/L,6,high,
relative_contribution,2879,aguas cernidas,tp,48.0,µg/L,4,high,
relative_contribution,2880,camposagrado i,tp,39.0,µg/L,4,high,
relative_contribution,2881,camposagrado ii,tp,25.0,µg/L,4,high,
relative_contribution,2882,castromil,tp,101.0,µg/L,4,high,
relative_contribution,2883,clara pequena,tp,25.0,µg/L,4,high,
relative_contribution,2884,el cuadro,tp,9.0,µg/L,4,high,
relationships_between_fish,2867,holkham 2,tp,58.0,mg/L,6,high,
relationships_between_fish,2866,holkham 1,tp,44.0,mg/L,6,high,
relationships_between_fish,2865,haveringland,tp,65.0,mg/L,6,high,
relationships_between_fish,2864,gunthorpe,tp,65.0,mg/L,6,high,
productivity_and_depth,2846,foggy,tp,52.6,µg/L,4,high,
productivity_and_depth,2847,hummingbird,tp,30.7,µg/L,4,high,
productivity_and_depth,2848,morris,tp,36.2,µg/L,4,high,
productivity_and_depth,2849,north gate,tp,17.6,µg/L,4,high,
productivity_and_depth,2850,raspberry,tp,23.1,µg/L,4,high,
daphnia_diversity,93,bosco piazza,max_depth,4.0,m,3,high,
relationships_between_fish,2852,bayfield,tp,241.0,mg/L,6,high,
relationships_between_fish,2853,beeston,tp,105.0,mg/L,6,high,
daphnia_diversity,92,bosco braca,max_depth,3.3,m,3,high,
relationships_between_fish,2854,big wood,tp,113.0,mg/L,6,high,
relationships_between_fish,2856,bluestone,tp,41.0,mg/L,6,high,
relationships_between_fish,2857,buckenham,tp,87.0,mg/L,6,high,
relationships_between_fish,2858,burntfen,tp,116.0,mg/L,6,high,
relationships_between_fish,2859,cockshoot,tp,72.0,mg/L,6,high,
relationships_between_fish,2860,cromes,tp,249.0,mg/L,6,high,
relationships_between_fish,2861,decoy,tp,120.0,mg/L,6,high,
relationships_between_fish,2862,felbrigg,tp,107.0,mg/L,6,high,
relationships_between_fish,2863,green plantation,tp,31.0,mg/L,6,high,
relationships_between_fish,2855,blickling,tp,102.0,mg/L,6,high,
identification_of_total,224,sobieski,max_depth,0.8,m,3,high,
net_heterotrophy,1962,brededam,ph,7.5,,3,high,
physical_and_chemical_limnological,2019,bu,ph,8.1,,5,high,
monitoring_status,1029,berndorf,surface_area,75.0,m^2,4,high,
monitoring_status,1030,burmoos,surface_area,30.0,m^2,4,high,
monitoring_status,1031,freimoos1,surface_area,300.0,m^2,4,high,
monitoring_status,1032,freimoos2,surface_area,400.0,m^2,4,high,
monitoring_status,1033,freimoos3,surface_area,200.0,m^2,4,high,
monitoring_status,1034,furwag,surface_area,40.0,m^2,4,high,
monitoring_status,1035,gaglham,surface_area,400.0,m^2,4,high,
monitoring_status,1036,gaisberg,surface_area,100.0,m^2,4,high,
monitoring_status,1037,guggenthal,surface_area,500.0,m^2,4,high,
monitoring_status,1038,hallein,surface_area,100.0,m^2,4,high,
monitoring_status,1039,hallwang berg,surface_area,500.0,m^2,4,high,
monitoring_status,1040,irlach,surface_area,300.0,m^2,4,high,
monitoring_status,1041,koppl,surface_area,300.0,m^2,4,high,
monitoring_status,1042,koppl winkl,surface_area,400.0,m^2,4,high,
monitoring_status,1043,leopoldskron,surface_area,40.0,m^2,4,high,
monitoring_status,1044,loidferding,surface_area,100.0,m^2,4,high,
monitoring_status,1045,marywies,surface_area,20.0,m^2,4,high,
monitoring_status,1028,annaberg,surface_area,100.0,m^2,4,high,
monitoring_status,1046,mayerlehen,surface_area,300.0,m^2,4,high,
monitoring_status,1027,ameisensee,surface_area,1500.0,m^2,4,high,
monitoring_status,1025,acharting,surface_area,600.0,m^2,4,high,
macroinvertebrate_size,1007,dm-dl1,surface_area,63.6,m^2,3,high,
macroinvertebrate_size,1008,dm-dl2,surface_area,0.9,m^2,3,high,
macroinvertebrate_size,1009,dm-mdc,surface_area,70.2,m^2,3,high,
macroinvertebrate_size,1010,dm-mgt,surface_area,70.0,m^2,3,high,
macroinvertebrate_size,1011,dm-sg,surface_area,8.8,m^2,3,high,
macroinvertebrate_size,1012,dm-vl,surface_area,76.7,m^2,3,high,
macroinvertebrate_size,1013,p-pg,surface_area,171.5,m^2,3,high,
measuring_the_trophic,1014,p1,surface_area,3996.0,m^2,4,high,
measuring_the_trophic,1015,p2,surface_area,2733.0,m^2,4,high,
measuring_the_trophic,1016,p3,surface_area,4002.0,m^2,4,high,
measuring_the_trophic,1017,p4,surface_area,10616.0,m^2,4,high,
measuring_the_trophic,1018,p5,surface_area,327.0,m^2,4,high,
measuring_the_trophic,1019,p6,surface_area,3582.0,m^2,4,high,
measuring_the_trophic,1020,p7,surface_area,798.0,m^2,4,high,
measuring_the_trophic,1021,p8,surface_area,518.0,m^2,4,high,
measuring_the_trophic,1022,p9,surface_area,1215.0,m^2,4,high,
methane_emissions_in_two,1024,polegar lake,surface_area,0.001,km^2,3,high,
monitoring_status,1026,achleiten,surface_area,300.0,m^2,4,high,
macroinvertebrate_size,1006,dm-cat,surface_area,530.1,m^2,3,high,
monitoring_status,1047,moosham,surface_area,250.0,m^2,4,high,
monitoring_status,1049,reitberg,surface_area,700.0,m^2,4,high,
water_circulation,504,no.6,max_depth,1.21,m,6,high,
water_circulation,503,no.5,max_depth,1.65,m,6,high,
water_circulation,502,no.4,max_depth,1.95,m,6,high,
water_circulation,501,no.3,max_depth,1.32,m,6,high,
water_circulation,500,no.2,max_depth,0.82,m,6,high,
water_circulation,499,no.14,max_depth,0.68,m,6,high,
water_circulation,498,no.13,max_depth,0.73,m,6,high,
water_circulation,497,no.12,max_depth,0.67,m,6,high,
water_circulation,496,no.11,max_depth,0.66,m,6,high,
water_circulation,495,no.10,max_depth,1.82,m,6,high,
water_circulation,494,no.1,max_depth,0.81,m,6,high,
net_heterotrophy,1083,spejldam,surface_area,3755.0,m^2,1,high,
the_legacy_of_large,492,skunk,max_depth,1.4,m,4,high,
the_legacy_of_large,490,org,max_depth,3.5,m,4,high,
the_legacy_of_large,489,morrison,max_depth,2.9,m,4,high,
organic_carbon_burial,1089,gaddtjarn,surface_area,0.07,km^2,2,high,
organic_carbon_burial,1090,svarttjarn,surface_area,0.007,km^2,2,high,
water_circulation,505,no.7,max_depth,0.96,m,6,high,
monitoring_status,1048,neuhofen,surface_area,120.0,m^2,4,high,
water_circulation,506,no.8,max_depth,1.78,m,6,high,
natural_variability,1068,979,surface_area,2.4,ha,2,high,
monitoring_status,1050,sam,surface_area,40.0,m^2,4,high,
monitoring_status,1051,seekirchen,surface_area,500.0,m^2,4,high,
monitoring_status,1052,siggerwiesen,surface_area,20.0,m^2,4,high,
monitoring_status,1053,sommeregg,surface_area,250.0,m^2,4,high,
monitoring_status,1054,strobl,surface_area,200.0,m^2,4,high,
monitoring_status,1055,unterhaging,surface_area,500.0,m^2,4,high,
monitoring_status,1056,unterkoppl,surface_area,300.0,m^2,4,high,
monitoring_status,1057,weitwortha1,surface_area,100.0,m^2,4,high,
monitoring_status,1058,weitworthm1,surface_area,400.0,m^2,4,high,
monitoring_status,1059,weitworthm2,surface_area,100.0,m^2,4,high,
monitoring_status,1060,willischwandt,surface_area,2000.0,m^2,4,high,
monitoring_status,1061,wurmassing,surface_area,300.0,m^2,4,high,
monitoring_status,1062,zecherl,surface_area,40.0,m^2,4,high,
multivariate_chemometrical,1063,lake tuendae,surface_area,18373.344,m^2,1,high,
multiyear_measurements,1064,inre harrsjn,surface_area,2.2,ha,3,high,
multiyear_measurements,1065,mellan harrsjn,surface_area,1.1,ha,3,high,
natural_variability,1067,114,surface_area,12.1,ha,2,high,
water_circulation,507,no.9,max_depth,0.99,m,6,high,
patterns_in_the_species,1091,33-13,surface_area,2.8,ha,4,high,
macroinvertebrate_size,1004,cp-t35,surface_area,335.5,m^2,3,high,
macroinvertebrate_size,1001,cp-ort2,surface_area,8241.9,m^2,3,high,
lake_morphometry,941,e17,surface_area,2.4,ha,3,high,
lake_morphometry,942,e18,surface_area,5.3,ha,3,high,
lake_morphometry,943,e19,surface_area,3.2,ha,3,high,
lake_morphometry,944,e24,surface_area,8.8,ha,3,high,
lake_morphometry,945,e25,surface_area,4.5,ha,3,high,
lake_morphometry,946,e29,surface_area,7.1,ha,3,high,
lentic_small_water_bodies,947,a1,surface_area,229.0,m^2,5,high,
lentic_small_water_bodies,948,a10,surface_area,41.0,m^2,5,high,
lentic_small_water_bodies,949,a2,surface_area,146.0,m^2,5,high,
lentic_small_water_bodies,950,a3,surface_area,647.0,m^2,5,high,
lentic_small_water_bodies,951,a4,surface_area,217.0,m^2,5,high,
lentic_small_water_bodies,952,a5,surface_area,205.0,m^2,5,high,
lentic_small_water_bodies,953,a6,surface_area,109.0,m^2,5,high,
lentic_small_water_bodies,954,a7,surface_area,90.0,m^2,5,high,
lentic_small_water_bodies,955,a8,surface_area,236.0,m^2,5,high,
lentic_small_water_bodies,956,a9,surface_area,480.0,m^2,5,high,
life-cycle_phenology,957,pond 1,surface_area,175.0,m^2,3,high,
lake_morphometry,940,e16,surface_area,10.0,ha,3,high,
life-cycle_phenology,958,pond 2,surface_area,75.0,m^2,3,high,
lake_morphometry,939,e12,surface_area,9.4,ha,3,high,
lake_morphometry,937,a311,surface_area,8.6,ha,3,high,
lake_metabolism,919,fugl so,surface_area,4.95,ha,4,high,
lake_metabolism,920,funkedam,surface_area,1.6,ha,4,high,
lake_metabolism,921,grib so,surface_area,10.0,ha,4,high,
lake_metabolism,922,hestskodam,surface_area,0.5,ha,4,high,
ocena_jakosci,511,zbiornik6,max_depth,2.1,m,2,high,
lake_metabolism,924,klareso,surface_area,3.4,ha,4,high,
lake_metabolism,925,praestevang,surface_area,0.7,ha,4,high,
lake_metabolism,926,selskovvej so,surface_area,2.3,ha,4,high,
lake_metabolism,927,sidseldam,surface_area,0.1,ha,4,high,
lake_metabolism,929,strodam engso,surface_area,17.6,ha,4,high,
lake_metabolism,930,teglgardsso,surface_area,5.3,ha,4,high,
lake_morphometry,931,a1,surface_area,7.5,ha,3,high,
lake_morphometry,932,a10,surface_area,8.6,ha,3,high,
lake_morphometry,933,a11,surface_area,8.7,ha,3,high,
lake_morphometry,934,a12,surface_area,2.3,ha,3,high,
lake_morphometry,935,a13,surface_area,4.7,ha,3,high,
lake_morphometry,936,a15,surface_area,5.5,ha,3,high,
lake_morphometry,938,a6,surface_area,4.5,ha,3,high,
macroinvertebrate_size,1003,cp-pvd,surface_area,1578.7,m^2,3,high,
life-cycle_phenology,959,pond 3,surface_area,65.0,m^2,3,high,
long-term_stability,961,1109,surface_area,9.9,ha,4,high,
long-term_stability,983,1511,surface_area,1.1,ha,4,high,
long-term_stability,984,1512,surface_area,0.9,ha,4,high,
long-term_stability,985,1517,surface_area,1.1,ha,4,high,
long-term_stability,986,1524,surface_area,6.6,ha,4,high,
long-term_stability,987,1537,surface_area,2.8,ha,4,high,
macroinvertebrate_communities,988,albufera of valencia,surface_area,3.5,ha,3,high,
macroinvertebrate_communities,989,baldov pool,surface_area,0.1,ha,3,high,
macroinvertebrate_communities,990,cap de terme,surface_area,0.5,ha,3,high,
macroinvertebrate_communities,992,rini,surface_area,2.3,ha,3,high,
macroinvertebrate_size,993,cg-m1,surface_area,112.7,m^2,3,high,
macroinvertebrate_size,994,cg-m2,surface_area,136.9,m^2,3,high,
macroinvertebrate_size,995,cg-mc,surface_area,363.1,m^2,3,high,
macroinvertebrate_size,996,cp-c152,surface_area,15.5,m^2,3,high,
macroinvertebrate_size,997,cp-cont,surface_area,333.0,m^2,3,high,
macroinvertebrate_size,998,cp-d3,surface_area,435.8,m^2,3,high,
macroinvertebrate_size,999,cp-gdp,surface_area,17.4,m^2,3,high,
macroinvertebrate_size,1000,cp-ort1,surface_area,1007.7,m^2,3,high,
long-term_stability,982,1508,surface_area,5.5,ha,4,high,
long-term_stability,960,1101,surface_area,12.1,ha,4,high,
long-term_stability,981,1506,surface_area,0.6,ha,4,high,
long-term_stability,979,1503,surface_area,0.5,ha,4,high,
long-term_stability,962,1111,surface_area,9.5,ha,4,high,
long-term_stability,963,1116,surface_area,9.4,ha,4,high,
long-term_stability,964,1119,surface_area,9.9,ha,4,high,
long-term_stability,965,1124,surface_area,3.9,ha,4,high,
long-term_stability,966,1204,surface_area,2.8,ha,4,high,
long-term_stability,967,1217,surface_area,1.8,ha,4,high,
long-term_stability,968,1230,surface_area,11.1,ha,4,high,
long-term_stability,969,1235,surface_area,8.3,ha,4,high,
long-term_stability,970,1236,surface_area,9.8,ha,4,high,
long-term_stability,971,1320,surface_area,3.3,ha,4,high,
long-term_stability,972,1327,surface_area,0.4,ha,4,high,
long-term_stability,973,1331,surface_area,2.6,ha,4,high,
long-term_stability,974,1335,surface_area,4.3,ha,4,high,
long-term_stability,975,1336,surface_area,5.3,ha,4,high,
long-term_stability,976,1430,surface_area,1.1,ha,4,high,
long-term_stability,977,1434,surface_area,8.6,ha,4,high,
long-term_stability,978,1435,surface_area,6.5,ha,4,high,
long-term_stability,980,1504,surface_area,4.6,ha,4,high,
lake_metabolism,918,fonstrupdam,surface_area,1.1,ha,4,high,
patterns_in_the_species,1092,Jun-33,surface_area,2.4,ha,4,high,
patterns_in_the_species,1094,camp 2,surface_area,5.7,ha,4,high,
the_diversity_of_macroinvertebrate,465,j,max_depth,6.5,m,6,high,
the_diversity_of_macroinvertebrate,464,h,max_depth,7.0,m,6,high,
production_of_fish,1204,little turkey,surface_area,19.0,ha,6,high,
production_of_fish,1205,marion,surface_area,13.0,ha,6,high,
specificity_of_zooplankton,456,meteor4,max_depth,0.7,m,3,high,
productivity_and_depth,1213,bolger,surface_area,1.1,ha,4,high,
productivity_and_depth,1214,cranberry,surface_area,1.2,ha,4,high,
productivity_and_depth,1215,foggy,surface_area,4.4,ha,4,high,
productivity_and_depth,1216,hummingbird,surface_area,0.8,ha,4,high,
productivity_and_depth,1217,morris,surface_area,5.9,ha,4,high,
productivity_and_depth,1218,north gate,surface_area,0.2,ha,4,high,
productivity_and_depth,1219,raspberry,surface_area,4.2,ha,4,high,
re-establishment_of_zooplankton,1220,i1,surface_area,0.49,ha,4,high,
re-establishment_of_zooplankton,1221,i2,surface_area,0.29,ha,4,high,
re-establishment_of_zooplankton,1222,i3,surface_area,0.43,ha,4,high,
re-establishment_of_zooplankton,1223,o1,surface_area,0.81,ha,4,high,
re-establishment_of_zooplankton,1224,o2,surface_area,1.23,ha,4,high,
the_diversity_of_macroinvertebrate,466,k,max_depth,4.5,m,6,high,
re-establishment_of_zooplankton,1225,o3,surface_area,3.59,ha,4,high,
the_diversity_of_macroinvertebrate,467,l,max_depth,4.5,m,6,high,
the_diversity_of_macroinvertebrate,468,m,max_depth,4.5,m,6,high,
prairie_wetland,1180,reinson,surface_area,0.64,ha,4,high,
prairie_wetland,1181,reinson,surface_area,0.45,ha,4,high,
prairie_wetland,1182,rowein,surface_area,4.11,ha,4,high,
prairie_wetland,1183,rowein,surface_area,0.29,ha,4,high,
prairie_wetland,1184,smith,surface_area,0.56,ha,4,high,
prairie_wetland,1185,smith1,surface_area,0.56,ha,4,high,
prairie_wetland,1186,smith2,surface_area,1.02,ha,4,high,
prairie_wetland,1187,sorrell,surface_area,0.44,ha,4,high,
prairie_wetland,1188,tataryn1,surface_area,0.34,ha,4,high,
prairie_wetland,1189,tataryn2,surface_area,0.85,ha,4,high,
prairie_wetland,1190,toderian,surface_area,0.84,ha,4,high,
prairie_wetland,1191,toderian,surface_area,0.55,ha,4,high,
prairie_wetland,1192,wilk,surface_area,0.25,ha,4,high,
prairie_wetland,1193,wilk,surface_area,0.89,ha,4,high,
the_diversity_of_macroinvertebrate,471,q,max_depth,7.0,m,6,high,
the_diversity_of_macroinvertebrate,470,p,max_depth,4.5,m,6,high,
the_diversity_of_macroinvertebrate,469,n,max_depth,2.5,m,6,high,
production_of_fish,1198,demenets,surface_area,7.0,ha,6,high,
prairie_wetland,1179,penner1,surface_area,0.79,ha,4,high,
re-establishment_of_zooplankton,1226,r1,surface_area,0.66,ha,4,high,
re-establishment_of_zooplankton,1228,r3,surface_area,0.36,ha,4,high,
relationships_between_fish,1250,saham,surface_area,5.3,ha,6,high,
relationships_between_fish,1251,salhouse little,surface_area,1.2,ha,6,high,
relationships_between_fish,1254,stradsett,surface_area,8.3,ha,6,high,
relationships_between_fish,1255,strumpshaw,surface_area,2.8,ha,6,high,
relationships_between_fish,1256,upton,surface_area,6.9,ha,6,high,
short-and_long_term,447,mjvavatn,max_depth,0.8,m,5,high,
short-and_long_term,446,mjuvtn,max_depth,5.7,m,5,high,
short-and_long_term,445,grthsvatn,max_depth,0.7,m,5,high,
short-and_long_term,444,bessavatn,max_depth,2.0,m,5,high,
seed_bank,443,massachusetts certified vernal pool 3391,max_depth,30.0,cm,6,high,
relationships_between_species,1265,kivilahti,surface_area,17.0,ha,11,high,
relationships_between_species,1266,majaanlampi,surface_area,12.0,ha,11,high,
relationships_between_species,1269,pitkapojanlahti,surface_area,9.0,ha,11,high,
seasonal_succession_in_fishless,439,p14,max_depth,1.6,m,3,high,
relative_contribution,437,sotillo,max_depth,5.6,m,4,high,
relative_contribution,436,roya pequena,max_depth,2.0,m,4,high,
relative_contribution,435,roya grande,max_depth,6.5,m,4,high,
relationships_between_fish,1249,pedham,surface_area,3.1,ha,6,high,
re-establishment_of_zooplankton,1227,r2,surface_area,0.47,ha,4,high,
relationships_between_fish,1248,melton constable,surface_area,7.4,ha,6,high,
relationships_between_fish,1246,lily,surface_area,8.1,ha,6,high,
specificity_of_zooplankton,455,meteor3,max_depth,0.3,m,3,high,
relationships_between_fish,1230,bayfield,surface_area,2.7,ha,6,high,
relationships_between_fish,1231,beeston,surface_area,2.6,ha,10,high,
specificity_of_zooplankton,454,meteor2,max_depth,1.0,m,3,high,
relationships_between_fish,1233,blickling,surface_area,10.1,ha,6,high,
relationships_between_fish,1234,bluestone,surface_area,3.6,ha,6,high,
specificity_of_zooplankton,453,meteor1,max_depth,1.0,m,3,high,
relationships_between_fish,1236,burntfen,surface_area,4.7,ha,6,high,
relationships_between_fish,1237,cockshoot,surface_area,5.1,ha,6,high,
relationships_between_fish,1238,cromes,surface_area,4.4,ha,6,high,
relationships_between_fish,1239,decoy,surface_area,9.4,ha,6,high,
relationships_between_fish,1240,felbrigg,surface_area,2.7,ha,6,high,
